id,code
E28069150000501F70A24589,0794
E28069150000501F39C63298,1147
E28069150000401F39C671F8,0987
E280699500004003792721F9,0116
E28069150000401F39C5C14D,0426
E280699500004003792719C8,0128
E28069150000401F39C54146,0840
E28069150000401F39C55C9B,0753
E2806995000050037927296C,0382
E280699500005003792180C3,0339
E28069150000401F70A27A3F,1077
E28069150000501F39C5B144,0817
E28069150000401F39C4C974,1106
E28069150000501F39C62E2D,0489
E28069150000501F70A39E1D,0815
E28069150000501F70A35CE5,1190
E28069150000401F70A06984,1144
E28069950000400379271103,0132
E28069150000401F39C8EA3D,0721
E28069150000501F39C8A8E7,1198
E28069150000501F39C98D3A,0483
E28069150000501F39C9B52C,1094
E28069150000401F70A3AC7E,0961
E28069150000401F70A42D3D,0564
E2806995000040037927383B,0250
E28069150000501F39C69462,0910
E280699500004003792730DE,0033
E28069150000401F70A4A9AB,0791
E28069150000501F39C6305C,0539
E28069150000401F39C59E39,0481
E280699500005003792709FE,0345
E28069950000500379272457,0179
E28069150000501F39C53A21,0800
E28069950000500379218D98,0287
E28069150000501F70A3E4BA,0901
E28069150000401F70A3E2B8,1052
E280699500004003792711E8,0286
E28069150000401F39C5D690,0536
E28069150000501F39C8AA1F,0844
E28069950000400379271573,0242
E28069150000501F70A43CDD,1040
E2806995000040037927285A,0083
E28069950000400379273475,0005
E28069150000401F39C4A840,1067
E28069950000500379272560,0294
E280699500004003792111C9,0021
E28069150000401F39C894F8,0458
E2806995000040037921898C,0017
E28069150000501F70A1121E,1016
E28069150000501F39C5A6C5,0943
E28069150000401F39C49891,0687
E28069150000501F39C529DF,0796
E28069950000400379211D1B,0020
E28069150000401F39C97D58,0624
E28069150000401F39C56925,0512
E28069950000400379210CDB,0328
E28069150000501F39C6A1A7,0821
E28069150000401F39C89A33,0573
E280699500004003792734DA,0151
E28069150000501F39C8E131,0989
E28069150000401F39C531F9,0893
E28069950000400379274091,0089
E28069150000401F39C4E4AC,1087
E28069150000401F39C5198B,0991
E28069150000401F70A184CB,1178
E28069150000501F39C58EB7,1107
E28069150000501F39C8FDBE,0604
E28069150000401F39C4AA9F,0401
E28069950000400379216CF0,0173
E28069150000501F70A355F7,0938
E28069150000401F39C839C3,0949
E28069150000401F70A35A1E,0503
E28069150000401F39C61A69,0898
E280699500005003792740B2,0378
E28069150000501F39C5E9B3,0830
E2806995000050037927299A,0081
E28069150000401F39C4FEB6,0657
E28069150000501F39C599BD,0572
E28069150000401F39C8199B,1057
E28069150000401F39C8EE05,0973
E28069150000501F39C4A049,0845
E28069150000501F39C5E411,0890
E28069150000501F39C67CEF,0799
E280699500005003792722A2,0249
E28069150000401F39C59E5A,0763
E28069950000500379272458,0320
E28069150000401F70A29287,0478
E28069150000401F39C665E6,1113
E28069950000500379271A2D,0393
E2806995000050037927151E,0365
E280699500004003792720EF,0072
E28069150000501F70A280EA,0990
E2806995000040037927250D,0108
E28069150000401F39C89656,0538
E28069150000401F39C64639,1155
E28069150000401F39C4B5C8,0924
E28069150000401F39C5E0D7,0849
E28069150000401F70A07D06,1013
E28069950000500379273070,0237
E28069150000501F70A0E5D1,0667
E28069950000400379272CA7,0146
E280699500005003792735CB,0383
E2806995000050037927306E,0050
E28069150000501F39C55225,0552
E28069150000501F70A44A68,0415
E28069150000401F39C61A55,0967
E280699500005003792720C3,0373
E28069950000500379273670,0097
E280699500004003792124A5,0236
E28069150000501F39C7CD53,0562
E28069150000501F70A4B51F,0498
E28069150000501F39C49D60,0502
E28069150000401F39C5C206,0828
E28069150000501F39C80054,0695
E28069150000401F70A4B956,0482
E28069950000500379273075,0370
E28069150000501F39C4FE8D,0718
E28069150000501F70A2B1FA,0705
E28069150000401F39C5883B,0864
E28069150000401F70A17CBB,0699
E28069150000501F39C5B1F6,0883
E28069950000400379270A82,0024
E28069150000501F39C5AC69,0980
E28069150000401F70A2C583,0997
E28069150000401F39C4925E,1092
E28069150000501F70A27680,1059
E28069150000401F70A3DE2E,1116
E28069150000401F39C474C9,0953
E28069150000501F39C8F9C1,0430
E28069950000400379273CB1,0283
E280699500005003792725EB,0266
E28069150000501F39C670B6,0944
E280699500005003792718E5,0150
E28069150000401F39C556AD,0788
E28069150000401F39C5E480,0971
E2806995000050037920F8AB,0377
E28069150000501F39C4E67D,0723
E28069950000400379272855,0278
E28069150000401F39C4ADEA,1041
E280699500005003792168F3,0288
E28069150000501F70A17103,0453
E28069150000501F39C69A9F,1141
E28069150000401F39C64C88,0826
E28069150000401F70A395D2,0891
E28069150000401F39C5D89D,0579
E2806995000050037927147C,0142
E28069150000501F39C4FE96,1151
E28069150000501F70A3A9AB,0520
E28069950000500379211A1E,0218
E28069150000401F70A17892,0854
E2806995000050037921190A,0100
E28069150000401F39C5C93E,1004
E28069150000501F39C5E27E,0410
E28069150000501F39C50D08,0712
E28069150000501F39C4BDE5,0926
E28069150000501F70A2F0F5,0735
E28069150000501F39C45203,1053
E2806995000040037927103D,0120
E28069150000401F39C5C8E4,0783
E28069150000401F39C62226,0771
E28069150000501F70A436B4,1189
E28069950000400379273DBF,0329
E28069150000401F39C62C84,0586
E28069150000501F39C49C9D,0757
E28069150000501F70A41E2E,0526
E28069950000500379273501,0140
E28069150000501F70A45906,0765
E28069150000401F39C9795F,0577
E28069150000401F70A48DF4,0467
E28069150000501F70A2DCDF,0402
E280699500005003792120EE,0013
E28069150000401F39C4A530,0978
E280699500005003792714DC,0302
E28069150000401F39C65932,0727
E28069150000501F39C498FC,0914
E28069950000500379270E12,0387
E28069950000400379272629,0356
E28069150000401F39C8F4E9,0706
E28069150000501F39C5CC28,0637
E28069150000401F39C40547,0651
E280699500004002EB12C162,1029
E28069150000501F39C56470,0710
E28069150000401F70A05596,0781
E28069150000501F39C8C9AD,0708
E28069950000500379218245,0274
E28069950000500379271635,0362
E28069150000501F39C8C919,0805
E28069150000401F39C538F0,0764
E28069150000501F39C4F239,1142
E28069150000401F70A2856C,0983
E28069150000401F70A4A12D,0439
E28069150000401F39C56118,0588
E28069150000501F39C67171,1170
E28069150000501F70A11A1F,0716
E28069150000401F39C644FB,0689
E28069150000501F70A11DC9,0656
E28069950000400379270A93,0368
E28069150000401F39C5691C,0505
E28069150000401F39C5B9EE,1080
E28069150000401F39C51D73,0778
E28069150000401F39C53675,0749
E28069950000500379272A47,0270
E28069150000501F39C7A501,0589
E28069150000501F39C629A2,1042
E280699500004003792724A6,0384
E28069150000501F39C5C647,0887
E28069150000501F39C5AD23,0812
E28069950000500379271A11,0371
E28069950000500379212113,0191
E28069150000401F39C5E647,0904
E28069950000400379210930,0239
E28069150000401F70A446B4,0850
E28069150000501F39C518FA,1021
E28069150000501F39C9BD27,1017
E28069150000401F70A2E571,0479
E280699500004003792119E9,0007
E280699500005003792184CD,0375
E28069150000501F70A181FA,0442
E28069950000400379210D15,0029
E28069950000400379210CA6,0038
E28069150000501F39C589C1,1171
E28069150000501F70A0D132,1164
E280699500004003792740F1,0202
E28069150000401F39C6406A,0544
E28069150000401F39C6D693,1010
E28069150000501F70A2FDC8,0563
E28069950000500379218DF1,0312
E28069150000401F39C6A11D,1086
E28069150000501F70A1754F,0928
E28069150000501F39C67908,0603
E28069150000401F39C8D92A,0877
E28069150000501F39C59C74,0500
E28069150000501F70A32A21,0659
E28069150000401F70A31296,0935
E280699500005003792720B1,0292
E2806995000050037927313A,0046
E28069150000401F39C4F215,0713
E28069950000400379210611,0299
E28069150000401F39C63433,1121
E28069950000400379211D8D,0014
E28069150000401F39C9D1AB,1071
E28069950000400379211946,0022
E280699500004003792728BB,0190
E28069150000501F39C63505,0701
E280699500004003792725E0,0323
E28069150000501F70A1A9E4,0950
E28069150000501F39C5B496,0569
E28069950000400379274064,0310
E28069150000501F39C5C4B6,0761
E28069150000501F39C49122,0619
E280699500005003792729C6,0158
E28069150000401F39C5B53A,0537
E28069950000500379272A2E,0003
E28069150000501F70A2F9D8,0575
E2806995000050037927243B,0224
E28069150000401F39C4C5AF,0993
E28069150000501F39C58A31,0958
E28069150000501F39C8A1A3,0811
E28069150000401F39C98939,1160
E28069950000500379271D52,0216
E280699500004003792728F9,0016
